trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude
demo_trip_000102,demo_taxi_0096,2024-03-07T19:10:53.000,2024-03-07T19:45:14.000,2061,17.85,,,1.0,67.0,62.83,0.0,0.0,0.53,63.36,Credit Card,Demo Flash Cab,42.00070611820312,-87.65973131864176,41.77812908823391,-87.67723349118633
demo_trip_000103,demo_taxi_0000,2024-03-06T21:40:25.000,2024-03-06T22:19:38.000,2353,9.33,,,69.0,46.0,43.8,6.41,0.0,0.0,50.21,Cash,Demo Flash Cab,41.77454801086553,-87.62076662508427,41.7318171114345,-87.54734384621209
demo_trip_000104,demo_taxi_0095,2024-03-22T16:10:29.000,2024-03-22T16:23:29.000,780,4.82,,,36.0,69.0,21.42,0.0,0.0,0.0,21.42,Credit Card,Demo City Service,41.82505809285168,-87.60927303604771,41.76603204618575,-87.59539176850846
demo_trip_000105,demo_taxi_0094,2024-03-09T17:32:33.000,2024-03-09T17:47:12.000,879,3.08,,,10.0,54.0,14.33,3.31,0.0,0.0,17.64,Credit Card,Demo Globe Taxi,41.98057596131587,-87.79711731835567,41.66004930900668,-87.6025708664902
demo_trip_000106,demo_taxi_0093,2024-03-20T17:29:46.000,2024-03-20T17:59:20.000,1774,7.44,,,34.0,23.0,18.91,3.97,0.0,1.49,24.37,Credit Card,Demo Sun Taxi,41.84106036431932,-87.63145611482896,41.89247653780075,-87.7396681934474
demo_trip_000107,demo_taxi_0079,2024-03-06T23:26:07.000,2024-03-07T00:03:38.000,2251,20.58,,,46.0,51.0,76.01,9.58,0.0,0.0,85.59,Cash,Demo Taxi Co,41.72737685128322,-87.54728759621392,41.69040540319533,-87.55358310758284
demo_trip_000108,demo_taxi_0056,2024-03-09T10:39:32.000,2024-03-09T10:53:08.000,816,7.92,,,48.0,5.0,24.94,5.63,0.0,0.0,30.57,Credit Card,Demo Flash Cab,41.72550528607193,-87.55523398216077,41.93468629118583,-87.67441334486142
demo_trip_000109,demo_taxi_0084,2024-03-09T07:49:49.000,2024-03-09T08:18:04.000,1695,6.85,,,5.0,11.0,21.82,0.0,0.0,0.0,21.82,Credit Card,Demo Flash Cab,41.95555233412806,-87.68450941602514,41.98906386489524,-87.7662197220553
demo_trip_000110,demo_taxi_0033,2024-03-09T14:19:32.000,2024-03-09T14:23:23.000,231,0.88,,,54.0,36.0,2.79,0.0,0.0,0.0,2.79,Cash,Demo Globe Taxi,41.64939310025091,-87.59202122709013,41.82452480120586,-87.5999077632706
demo_trip_000111,demo_taxi_0093,2024-03-18T15:50:16.000,2024-03-18T16:14:12.000,1436,7.33,,,5.0,54.0,25.46,0.0,0.0,0.0,25.46,Credit Card,Demo Sun Taxi,41.93693617958792,-87.67580834506526,41.67105657104147,-87.60103881657773
demo_trip_000112,demo_taxi_0066,2024-03-23T08:11:03.000,2024-03-23T08:50:34.000,2371,13.2,,,35.0,67.0,46.55,0.0,0.0,0.0,46.55,Credit Card,Demo Sun Taxi,41.8435440163442,-87.62528193748936,41.764164095849964,-87.67158362905144
demo_trip_000113,demo_taxi_0055,2024-03-23T16:17:32.000,2024-03-23T16:38:07.000,1235,3.57,,,11.0,6.0,14.58,2.94,0.0,0.0,17.52,Credit Card,Demo City Service,41.97871404853826,-87.77086665613044,41.95046522471546,-87.66384042992738
demo_trip_000114,demo_taxi_0060,2024-03-19T01:18:42.000,2024-03-19T01:45:26.000,1604,5.34,,,13.0,6.0,17.36,0.0,0.0,0.63,17.99,Credit Card,Demo Sun Taxi,41.99689090808742,-87.72377604767436,41.93334006450107,-87.67060703462471
demo_trip_000115,demo_taxi_0068,2024-03-08T21:57:32.000,2024-03-08T22:25:57.000,1705,9.22,,,75.0,11.0,29.34,0.0,0.0,0.0,29.34,Credit Card,Demo Globe Taxi,41.69388687049603,-87.68948487564897,41.97127047902776,-87.78574953141987
demo_trip_000116,demo_taxi_0004,2024-03-24T09:07:58.000,2024-03-24T09:34:21.000,1583,6.31,,,46.0,35.0,21.46,0.0,0.0,0.0,21.46,Credit Card,Demo Globe Taxi,41.74056898915495,-87.55983592589322,41.84196234876282,-87.61826494734967
demo_trip_000117,demo_taxi_0016,2024-03-15T03:23:36.000,2024-03-15T03:51:59.000,1703,14.58,,,10.0,75.0,61.47,0.0,0.0,0.0,61.47,Cash,Demo City Service,41.98826427390584,-87.79924398645662,41.686086584954396,-87.67753074871416
demo_trip_000118,demo_taxi_0029,2024-03-15T06:25:30.000,2024-03-15T07:01:18.000,2148,16.88,,,11.0,67.0,42.21,8.2,0.0,0.0,50.41,Cash,Demo Taxi Co,41.980207229672345,-87.77353736470509,41.768672162924325,-87.6642207940371
demo_trip_000119,demo_taxi_0013,2024-03-18T08:48:03.000,2024-03-18T08:51:26.000,203,1.27,,,6.0,51.0,5.55,0.96,0.0,0.0,6.51,Mobile,Demo City Service,41.94893230081087,-87.65234421816979,41.68416691337391,-87.57609197211241
demo_trip_000120,demo_taxi_0052,2024-03-20T09:29:33.000,2024-03-20T10:05:16.000,2143,11.72,,,59.0,51.0,39.23,8.24,0.0,0.0,47.47,Mobile,Demo Sun Taxi,41.82799198383497,-87.68405667461347,41.68430163891518,-87.58150948800322
demo_trip_000121,demo_taxi_0080,2024-03-24T03:58:10.000,2024-03-24T04:34:45.000,2195,18.56,,,19.0,1.0,73.14,0.0,0.0,0.52,73.66,Credit Card,Demo Globe Taxi,41.923541290009695,-87.7822719333365,42.00032115599716,-87.6674043873481
demo_trip_000122,demo_taxi_0078,2024-03-16T09:44:43.000,2024-03-16T10:21:09.000,2186,7.58,,,6.0,6.0,33.38,0.0,0.0,0.0,33.38,Credit Card,Demo Globe Taxi,41.94892010123549,-87.65527579831571,41.960581332161595,-87.66764856650323
demo_trip_000123,demo_taxi_0056,2024-03-16T08:42:09.000,2024-03-16T08:58:45.000,996,8.84,,,51.0,5.0,33.39,0.0,0.0,1.15,34.54,Mobile,Demo Globe Taxi,41.68731528924864,-87.56195638764584,41.945549342454,-87.69389648043524
demo_trip_000124,demo_taxi_0102,2024-03-19T11:45:54.000,2024-03-19T12:10:28.000,1474,3.82,,,48.0,36.0,15.73,1.62,0.0,0.0,17.35,Credit Card,Demo Sun Taxi,41.73283564986799,-87.5731094634149,41.82811230401319,-87.60731859028249
demo_trip_000125,demo_taxi_0067,2024-03-09T11:09:18.000,2024-03-09T11:25:22.000,964,8.82,,,1.0,48.0,42.33,0.0,0.0,0.0,42.33,Cash,Demo Flash Cab,42.01693811091874,-87.6681800630884,41.72759217080765,-87.56361135203254
demo_trip_000126,demo_taxi_0009,2024-03-10T10:26:26.000,2024-03-10T11:00:31.000,2045,6.67,,,35.0,11.0,17.17,0.0,0.0,0.0,17.17,Cash,Demo Sun Taxi,41.82741704738243,-87.61623150833897,41.97124760462891,-87.75526379638836
demo_trip_000127,demo_taxi_0091,2024-03-17T10:35:08.000,2024-03-17T10:53:10.000,1082,8.99,,,51.0,36.0,30.33,3.79,0.0,0.0,34.12,Cash,Demo Globe Taxi,41.713163224689445,-87.56678593825917,41.825774207756034,-87.60681724437143
demo_trip_000128,demo_taxi_0068,2024-03-05T06:12:12.000,2024-03-05T06:26:46.000,874,2.06,,,10.0,54.0,9.92,2.09,0.0,0.0,12.01,Credit Card,Demo Flash Cab,41.9918913560019,-87.78486669055746,41.662198833937104,-87.59708743905233
demo_trip_000129,demo_taxi_0076,2024-03-10T02:07:55.000,2024-03-10T02:36:16.000,1701,14.18,,,67.0,54.0,65.14,0.0,0.0,0.0,65.14,Credit Card,Demo Flash Cab,41.775908434903755,-87.66201991279836,41.64877563535717,-87.590641423992
demo_trip_000130,demo_taxi_0067,2024-03-19T08:08:17.000,2024-03-19T08:13:06.000,289,1.91,,,23.0,11.0,7.72,0.0,0.0,1.89,9.61,Credit Card,Demo Globe Taxi,41.89550629170799,-87.7096633604158,41.979741783380085,-87.76908816996053
demo_trip_000131,demo_taxi_0066,2024-03-24T18:47:30.000,2024-03-24T19:04:24.000,1014,2.4,,,6.0,10.0,7.38,1.45,0.0,0.0,8.83,Credit Card,Demo Taxi Co,41.956588071720866,-87.67010871075527,41.982888615500364,-87.79660467913519
demo_trip_000132,demo_taxi_0010,2024-03-14T23:39:58.000,2024-03-14T23:50:35.000,637,5.11,,,67.0,6.0,17.0,3.5,0.0,2.46,22.96,Credit Card,Demo Flash Cab,41.78894205273749,-87.6553943744517,41.938770647403906,-87.6418542243709
demo_trip_000133,demo_taxi_0067,2024-03-12T21:16:37.000,2024-03-12T21:33:26.000,1009,3.01,,,29.0,59.0,13.98,3.29,0.0,0.0,17.27,Cash,Demo Flash Cab,41.86698736390467,-87.72540926580842,41.82508616559899,-87.66685641030824
demo_trip_000134,demo_taxi_0095,2024-03-13T14:44:02.000,2024-03-13T15:03:38.000,1176,7.38,,,34.0,69.0,31.33,0.0,0.0,0.0,31.33,Credit Card,Demo Sun Taxi,41.85664122955346,-87.63411196817354,41.759812451303816,-87.6338823083759
demo_trip_000135,demo_taxi_0036,2024-03-18T15:41:21.000,2024-03-18T15:46:41.000,320,1.51,,,46.0,35.0,4.85,0.0,0.0,0.0,4.85,Credit Card,Demo Flash Cab,41.740656938100024,-87.56468561501684,41.83762210442145,-87.6214440449108
demo_trip_000136,demo_taxi_0072,2024-03-15T10:48:23.000,2024-03-15T11:23:22.000,2099,16.62,,,5.0,54.0,47.04,9.7,0.0,0.0,56.74,Credit Card,Demo Taxi Co,41.93908390915717,-87.67828884274037,41.67360407323217,-87.60443415781157
demo_trip_000137,demo_taxi_0003,2024-03-04T18:54:16.000,2024-03-04T19:12:40.000,1104,9.52,,,48.0,51.0,42.38,0.0,0.0,1.86,44.24,Dispute,Demo City Service,41.73425573971918,-87.57446298445481,41.6592478643123,-87.58111665591713
demo_trip_000138,demo_taxi_0041,2024-03-15T18:52:14.000,2024-03-15T18:52:14.000,0,5.57,,,75.0,5.0,21.95,0.0,0.0,0.0,21.95,Credit Card,Demo Flash Cab,41.68573669025077,-87.6786317906675,41.68573669025077,-87.6786317906675
demo_trip_000139,demo_taxi_0052,2024-03-12T19:10:30.000,2024-03-12T19:19:01.000,511,4.04,,,11.0,59.0,19.83,3.34,0.0,0.0,23.17,Credit Card,Demo Flash Cab,41.96825260802915,-87.75745226789628,41.826316102247674,-87.6744946139603
demo_trip_000140,demo_taxi_0117,2024-03-18T20:46:22.000,2024-03-18T21:26:12.000,2390,21.74,,,67.0,36.0,76.44,9.92,0.0,0.0,86.36,Cash,Demo Globe Taxi,41.78248208139183,-87.66850216552315,41.830523042906975,-87.60432474257607
demo_trip_000141,demo_taxi_0025,2024-03-22T12:23:17.000,2024-03-22T12:57:56.000,2079,15.37,,,35.0,13.0,51.84,10.76,0.0,1.52,64.12,Credit Card,Demo Globe Taxi,41.84114653707039,-87.62695521856585,41.989700717883736,-87.73063318208189
demo_trip_000142,demo_taxi_0033,2024-03-24T18:24:24.000,2024-03-24T18:45:13.000,1249,5.79,,,36.0,34.0,18.68,3.84,0.0,0.0,22.52,Credit Card,Demo City Service,41.81813709740042,-87.59334217590396,41.84717399647532,-87.6388897692144
demo_trip_000143,demo_taxi_0049,2024-03-16T19:38:20.000,2024-03-16T19:53:42.000,922,5.25,,,36.0,46.0,19.45,0.0,0.0,0.0,19.45,Credit Card,Demo Taxi Co,41.83098929734851,-87.60949320475396,41.7454045987254,-87.57665122884111
demo_trip_000144,demo_taxi_0119,2024-03-11T10:36:13.000,2024-03-11T10:56:30.000,1217,0.0,,,51.0,19.0,15.87,0.0,0.0,0.0,15.87,Unknown,Demo Sun Taxi,41.664272026804994,-87.59011661554348,41.931587605979594,-87.77239652206175
demo_trip_000145,demo_taxi_0102,2024-03-13T21:25:27.000,2024-03-13T22:04:00.000,2313,13.09,,,5.0,67.0,35.12,0.0,0.0,0.0,35.12,Cash,Demo City Service,41.95837963221868,-87.67447640627908,41.781200977332446,-87.67416781356862
demo_trip_000146,demo_taxi_0004,2024-03-07T06:59:56.000,2024-03-07T07:11:07.000,671,2.73,,,5.0,54.0,8.96,1.53,0.0,0.0,10.49,Cash,Demo Sun Taxi,41.948383831118136,-87.68144669161973,41.65165042905481,-87.61505242436749
demo_trip_000147,demo_taxi_0028,2024-03-23T23:10:30.000,2024-03-23T23:38:49.000,1699,14.06,,,1.0,69.0,42.84,0.0,0.0,0.0,42.84,Mobile,Demo Sun Taxi,42.019118334522965,-87.66483720240498,41.761651522314914,-87.61052786296527
demo_trip_000148,demo_taxi_0098,2024-03-21T18:05:35.000,2024-03-21T18:42:00.000,2185,14.85,,,11.0,46.0,67.4,16.43,0.0,0.0,83.83,Cash,Demo Taxi Co,41.982613879448486,-87.76489979788123,41.744980810666284,-87.54258899898277
demo_trip_000149,demo_taxi_0006,2024-03-21T06:01:59.000,2024-03-21T06:32:57.000,1858,12.95,,,10.0,34.0,40.0,5.24,0.0,0.0,45.24,Credit Card,Demo Sun Taxi,41.98572129757263,-87.81370805964355,41.84857283464067,-87.63462726358296
demo_trip_000150,demo_taxi_0102,2024-03-10T17:48:36.000,2024-03-10T18:23:47.000,2111,6.44,,,11.0,54.0,23.49,4.56,0.0,0.0,28.05,Cash,Demo Flash Cab,41.978354437545484,-87.76952693516108,41.653615167719636,-87.5889132017264
demo_trip_000151,demo_taxi_0033,2024-03-10T03:24:13.000,2024-03-10T04:02:17.000,2284,5.1,,,69.0,29.0,21.33,0.0,0.0,0.0,21.33,Cash,Demo Globe Taxi,41.77676976065579,-87.61847933068935,41.852369469506584,-87.72626848942818
demo_trip_000152,demo_taxi_0110,2024-03-21T18:26:23.000,2024-03-21T18:26:23.000,0,2.55,,,59.0,10.0,7.33,0.0,0.0,0.0,7.33,Credit Card,Demo Globe Taxi,41.82336736185705,-87.67439825962269,41.82336736185705,-87.67439825962269
demo_trip_000153,demo_taxi_0035,2024-03-15T19:38:29.000,2024-03-15T19:50:19.000,710,4.47,,,19.0,46.0,17.11,0.0,0.0,0.0,17.11,Cash,Demo Globe Taxi,41.9196895694415,-87.77677848414355,41.74255766778038,-87.54489495559257
demo_trip_000154,demo_taxi_0052,2024-03-18T16:26:28.000,2024-03-18T16:34:48.000,500,4.6,,,13.0,29.0,21.24,0.0,0.0,0.0,21.24,Credit Card,Demo Flash Cab,41.983311111130476,-87.71316599568628,41.86244871407164,-87.700063507449
demo_trip_000155,demo_taxi_0079,2024-03-14T20:34:08.000,2024-03-14T20:58:07.000,1439,9.0,,,54.0,23.0,35.64,4.1,0.0,0.0,39.74,Credit Card,Demo Flash Cab,41.678333199165984,-87.60856036455952,41.893047534606325,-87.73489902151611
demo_trip_000156,demo_taxi_0015,2024-03-13T06:03:06.000,2024-03-13T06:21:10.000,1084,4.15,,,6.0,54.0,15.38,1.9,0.0,0.0,17.28,Credit Card,Demo City Service,41.93744687972412,-87.67313970795955,41.68355089104723,-87.60769412431581
demo_trip_000157,demo_taxi_0066,2024-03-17T09:09:20.000,2024-03-17T09:13:50.000,270,2.01,,,36.0,11.0,9.24,0.0,0.0,0.0,9.24,Credit Card,Demo Flash Cab,41.81773675555014,-87.59334092938421,41.96855424599094,-87.78300325812107
demo_trip_000158,demo_taxi_0060,2024-03-21T12:55:54.000,2024-03-21T13:19:31.000,1417,10.6,,,11.0,48.0,51.6,0.0,0.0,0.0,51.6,Unknown,Demo Sun Taxi,41.99537700843865,-87.78068911098154,41.73423444285006,-87.57533820414045
demo_trip_000159,demo_taxi_0094,2024-03-11T04:27:43.000,2024-03-11T04:34:26.000,403,1.09,,,6.0,23.0,4.96,0.0,0.0,0.0,4.96,Cash,Demo Taxi Co,41.9477721831869,-87.64762213199046,41.90972030746357,-87.7189606623467
demo_trip_000160,demo_taxi_0119,2024-03-20T13:10:50.000,2024-03-20T13:28:54.000,1084,8.05,,,36.0,34.0,28.34,3.98,0.0,2.9,35.22,Credit Card,Demo Sun Taxi,41.83011950165169,-87.60935858878139,41.84666575347892,-87.63213311805373
demo_trip_000161,demo_taxi_0079,2024-03-09T09:22:10.000,2024-03-09T09:38:43.000,993,3.79,,,1.0,10.0,15.27,0.0,0.0,0.0,15.27,Cash,Demo Sun Taxi,41.99811211123705,-87.66789913301224,41.99174781172324,-87.80717277720343
demo_trip_000162,demo_taxi_0049,2024-03-12T12:20:24.000,2024-03-12T12:56:27.000,2163,8.94,,,1.0,48.0,34.12,5.69,0.0,0.0,39.81,Cash,Demo Taxi Co,42.01746177465868,-87.6841027812687,41.734506938989036,-87.586978437756
demo_trip_000163,demo_taxi_0048,2024-03-23T12:16:34.000,2024-03-23T12:44:49.000,1695,4.17,,,5.0,10.0,13.59,2.84,0.0,0.0,16.43,Credit Card,Demo City Service,41.949769786080005,-87.69305624789719,41.971506038387446,-87.8183098641686
demo_trip_000164,demo_taxi_0050,2024-03-24T20:17:26.000,2024-03-24T20:43:31.000,1565,10.84,,,11.0,54.0,38.9,8.96,0.0,2.05,49.91,Cash,Demo City Service,41.97592522471246,-87.76391482244694,41.671283584160065,-87.6086352161351
demo_trip_000165,demo_taxi_0097,2024-03-23T09:43:25.000,2024-03-23T10:17:11.000,2026,15.62,,,75.0,34.0,71.43,10.59,0.0,0.0,82.02,Cash,Demo Flash Cab,41.68165214968089,-87.66530777246864,41.8547099058031,-87.63686988513655
demo_trip_000166,demo_taxi_0038,2024-03-10T20:06:21.000,2024-03-10T20:16:01.000,580,2.29,,,13.0,6.0,7.45,0.0,0.0,0.0,7.45,Credit Card,Demo Sun Taxi,41.98534057219444,-87.73552211273967,41.95953293083653,-87.66948722863602
demo_trip_000167,demo_taxi_0020,2024-03-21T12:18:03.000,2024-03-21T12:30:32.000,749,6.12,,,36.0,46.0,28.91,0.0,0.0,2.24,31.15,Cash,Demo Globe Taxi,41.82499557373394,-87.60455793838955,41.75170435417719,-87.55578358768176
demo_trip_000168,demo_taxi_0040,2024-03-23T10:28:51.000,2024-03-23T10:59:41.000,1850,14.68,,,35.0,35.0,73.09,15.72,0.0,0.0,88.81,Cash,Demo Taxi Co,41.826011026469274,-87.61495850587198,41.83848313138673,-87.61302609423964
demo_trip_000169,demo_taxi_0002,2024-03-24T14:32:55.000,2024-03-24T15:03:37.000,1842,9.75,,,36.0,19.0,31.85,5.93,0.0,0.0,37.78,Mobile,Demo Globe Taxi,41.82213536672143,-87.59998318401671,41.91557554865998,-87.7525576112884
demo_trip_000170,demo_taxi_0012,2024-03-04T12:52:04.000,2024-03-04T12:55:51.000,227,0.62,,,13.0,59.0,1.74,0.0,0.0,1.61,3.35,Mobile,Demo City Service,41.98957819861585,-87.71195940386083,41.8331574942801,-87.66721159552557
demo_trip_000171,demo_taxi_0010,2024-03-19T09:55:24.000,2024-03-19T10:06:41.000,677,2.93,,,10.0,34.0,14.34,0.0,0.0,0.0,14.34,No Charge,Demo Sun Taxi,41.97745149919166,-87.7925907072256,41.8443708715031,-87.6356700338941
demo_trip_000172,demo_taxi_0092,2024-03-24T14:17:31.000,2024-03-24T14:28:55.000,684,2.37,,,69.0,1.0,6.94,1.33,0.0,1.76,10.03,Credit Card,Demo Sun Taxi,41.751940505505665,-87.60920894458988,41.9990228864978,-87.66623006230645
demo_trip_000173,demo_taxi_0086,2024-03-20T07:32:47.000,2024-03-20T07:36:00.000,193,1.82,,,29.0,59.0,8.06,1.55,0.0,0.0,9.61,Mobile,Demo City Service,41.86968019899111,-87.73418788119672,41.83293405213568,-87.68466626336415
demo_trip_000174,demo_taxi_0083,2024-03-08T11:01:59.000,2024-03-08T11:29:27.000,1648,13.77,,,11.0,46.0,35.77,0.0,0.0,0.0,35.77,Cash,Demo Globe Taxi,41.97526040218268,-87.78404491212522,41.74872972564616,-87.5738180831761
demo_trip_000175,demo_taxi_0055,2024-03-20T15:37:24.000,2024-03-20T15:42:24.000,300,0.84,,,46.0,48.0,2.59,0.0,0.0,0.0,2.59,Credit Card,Demo Flash Cab,41.73913139965642,-87.56473320559421,41.72483203792695,-87.58452287881883
demo_trip_000176,demo_taxi_0086,2024-03-06T12:09:44.000,2024-03-06T12:43:51.000,2047,12.43,,,6.0,11.0,39.16,5.03,0.0,0.0,44.19,No Charge,Demo Sun Taxi,41.94848491780832,-87.64148890598278,41.97046375809176,-87.78052771533955
demo_trip_000177,demo_taxi_0019,2024-03-14T19:04:56.000,2024-03-14T19:29:35.000,1479,6.25,,,67.0,1.0,20.27,0.0,0.0,0.0,20.27,Mobile,Demo Taxi Co,41.7818092498742,-87.66053106618922,42.00504797433601,-87.66711006705255
demo_trip_000178,demo_taxi_0108,2024-03-17T09:40:49.000,2024-03-17T10:12:00.000,1871,4.61,,,5.0,23.0,22.12,0.0,0.0,0.0,22.12,Cash,Demo Globe Taxi,41.951261296057545,-87.68255553564425,41.91352157556743,-87.72348745305837
demo_trip_000179,demo_taxi_0060,2024-03-13T22:10:17.000,2024-03-13T22:31:40.000,1283,5.95,,,59.0,67.0,17.48,2.39,0.0,0.0,19.87,Credit Card,Demo City Service,41.83439638212767,-87.66240632684335,41.78608408909209,-87.65513567239273
demo_trip_000180,demo_taxi_0112,2024-03-18T18:28:49.000,2024-03-18T19:07:42.000,2333,7.42,,,13.0,54.0,21.77,0.0,0.0,0.0,21.77,Credit Card,Demo Taxi Co,41.97556052098935,-87.71324590944792,41.646154441894154,-87.59924120210809
demo_trip_000181,demo_taxi_0018,2024-03-09T22:06:24.000,2024-03-09T22:19:24.000,780,3.04,,,36.0,29.0,12.86,0.0,0.0,0.0,12.86,Mobile,Demo Sun Taxi,41.82954103640491,-87.60648352949536,41.866223586460336,-87.71796932778054
demo_trip_000182,demo_taxi_0059,2024-03-16T19:44:01.000,2024-03-16T20:07:39.000,1418,6.62,,,36.0,59.0,32.31,0.0,0.0,0.0,32.31,Unknown,Demo Sun Taxi,41.820362131709686,-87.60638638904624,41.83380997526023,-87.66821454254716
demo_trip_000183,demo_taxi_0083,2024-03-17T07:45:45.000,2024-03-17T07:48:59.000,194,1.03,,,11.0,75.0,3.58,0.0,0.0,2.84,6.42,Credit Card,Demo Globe Taxi,41.97496071872481,-87.75733276368743,41.69798439847376,-87.66813149133264
demo_trip_000184,demo_taxi_0059,2024-03-17T15:34:50.000,2024-03-17T16:08:39.000,2029,11.64,,,36.0,69.0,51.6,7.83,0.0,1.75,61.18,Credit Card,Demo Globe Taxi,41.822167958835166,-87.60411834132907,41.76785714009343,-87.60503775210307
demo_trip_000185,demo_taxi_0053,2024-03-10T07:50:20.000,2024-03-10T08:14:20.000,1440,8.82,,,19.0,10.0,22.73,0.0,0.0,0.0,22.73,Cash,Demo Taxi Co,41.9252753908329,-87.74637463336845,41.973279079954324,-87.79748261218673
demo_trip_000186,demo_taxi_0019,2024-03-10T19:26:27.000,2024-03-10T19:35:57.000,570,2.85,,,11.0,29.0,13.0,0.0,0.0,0.0,13.0,Credit Card,Demo Flash Cab,41.979528538413234,-87.75961822890196,41.85141893443276,-87.72744270982973
demo_trip_000187,demo_taxi_0045,2024-03-09T16:11:21.000,2024-03-09T16:44:36.000,1995,11.89,,,19.0,34.0,51.23,5.35,0.0,0.0,56.58,Cash,Demo Globe Taxi,41.92700839493161,-87.74376700258573,41.82616957042371,-87.63422229030223
demo_trip_000188,demo_taxi_0028,2024-03-13T09:09:07.000,2024-03-13T09:48:43.000,2376,12.73,,,1.0,35.0,60.36,0.0,0.0,0.0,60.36,Dispute,Demo Flash Cab,42.0018921211257,-87.66594077840759,41.829786443016594,-87.62713890900847
demo_trip_000189,demo_taxi_0036,2024-03-16T21:13:59.000,2024-03-16T21:19:31.000,332,3.14,,,23.0,13.0,12.85,0.0,0.0,0.0,12.85,Credit Card,Demo Sun Taxi,41.89726061464197,-87.71230033979835,41.98009538389022,-87.7138796899076
demo_trip_000190,demo_taxi_0082,2024-03-11T07:12:01.000,2024-03-11T07:46:18.000,2057,5.61,,,59.0,5.0,27.23,0.0,0.0,2.94,30.17,Cash,Demo Globe Taxi,41.828786019430225,-87.66086265766637,41.951465586172475,-87.68579410990786
demo_trip_000191,demo_taxi_0075,2024-03-12T15:19:33.000,2024-03-12T15:49:47.000,1814,12.0,,,54.0,48.0,41.7,0.0,0.0,0.0,41.7,Cash,Demo City Service,41.66281420546156,-87.61443825024202,41.72707565039614,-87.5561802795134
demo_trip_000192,demo_taxi_0072,2024-03-10T18:12:00.000,2024-03-10T18:28:06.000,966,3.55,,,51.0,19.0,15.38,2.65,0.0,0.69,18.72,Credit Card,Demo Taxi Co,41.70041897033498,-87.57288647317147,41.92104733714754,-87.75463463610842
demo_trip_000193,demo_taxi_0043,2024-03-08T05:35:41.000,2024-03-08T06:02:09.000,1588,8.0,,,36.0,29.0,34.51,4.45,0.0,1.38,40.34,Credit Card,Demo Flash Cab,41.817447146468545,-87.60188572723163,41.85703798301715,-87.70645700860959
demo_trip_000194,demo_taxi_0115,2024-03-17T16:08:54.000,2024-03-17T16:40:57.000,1923,12.15,,,36.0,48.0,38.53,5.58,0.0,0.0,44.11,Cash,Demo Taxi Co,41.82806033516539,-87.6110482223291,41.73214997019198,-87.58856718243744
demo_trip_000195,demo_taxi_0010,2024-03-21T19:37:38.000,2024-03-21T19:58:22.000,1244,9.85,,,69.0,67.0,47.29,0.0,0.0,2.98,50.27,Cash,Demo City Service,41.764047995538725,-87.61949293292454,41.76775214586835,-87.67456567450361
demo_trip_000196,demo_taxi_0041,2024-03-10T05:20:36.000,2024-03-10T05:48:15.000,1659,15.85,,,5.0,36.0,70.5,0.0,0.0,0.0,70.5,Cash,Demo Sun Taxi,41.93371096254929,-87.6842536149419,41.827611522717106,-87.6019213311313
demo_trip_000197,demo_taxi_0014,2024-03-22T14:41:49.000,2024-03-22T14:46:36.000,287,1.7,,,19.0,46.0,7.93,0.0,0.0,0.0,7.93,No Charge,Demo Sun Taxi,41.92436809928851,-87.75803453655706,41.75094165526289,-87.54150490353393
demo_trip_000198,demo_taxi_0040,2024-03-15T09:30:58.000,2024-03-15T10:08:12.000,2234,9.27,,,54.0,34.0,31.58,3.5,0.0,0.0,35.08,Credit Card,Demo City Service,41.67560665809447,-87.61099064143148,41.85526258265833,-87.63556737157653
demo_trip_000199,demo_taxi_0115,2024-03-07T17:54:51.000,2024-03-07T18:32:01.000,2230,18.19,,,11.0,5.0,83.73,0.0,0.0,1.63,85.36,Dispute,Demo City Service,41.972436579901,-87.77880436125345,41.95710331403161,-87.6759882666852
